V1,V2,V3
359.525,-12.1984,-5672
359.5417,-12.1984,-5670
359.5583,-12.1984,-5662
359.575,-12.1984,-5650
359.5916,-12.1984,-5636
359.6083,-12.1984,-5618
359.625,-12.1984,-5584
359.6416,-12.1984,-5532
359.6583,-12.1984,-5448
359.675,-12.1984,-5342
359.6917,-12.1984,-5222
359.7083,-12.1984,-5098
359.725,-12.1984,-4992
359.7416,-12.1984,-4922
359.7583,-12.1984,-4908
359.775,-12.1984,-4942
359.7917,-12.1984,-5024
359.8083,-12.1984,-5126
359.825,-12.1984,-5228
359.8416,-12.1984,-5306
359.8583,-12.1984,-5348
359.875,-12.1984,-5356
359.8916,-12.1984,-5334
359.9083,-12.1984,-5294
359.925,-12.1984,-5244
359.9417,-12.1984,-5198
359.9583,-12.1984,-5160
359.975,-12.1984,-5132
359.9916,-12.1984,-5116
359.5083,-12.2147,-5686
359.525,-12.2147,-5688
359.5417,-12.2147,-5684
359.5583,-12.2147,-5670
359.575,-12.2147,-5650
359.5916,-12.2147,-5630
359.6083,-12.2147,-5604
359.625,-12.2147,-5570
359.6416,-12.2147,-5520
359.6583,-12.2147,-5448
359.675,-12.2147,-5352
359.6917,-12.2147,-5240
359.7083,-12.2147,-5116
359.725,-12.2147,-5010
359.7416,-12.2147,-4934
359.7583,-12.2147,-4910
359.775,-12.2147,-4946
359.7917,-12.2147,-5030
359.8083,-12.2147,-5142
359.825,-12.2147,-5258
359.8416,-12.2147,-5350
359.8583,-12.2147,-5410
359.875,-12.2147,-5426
359.8916,-12.2147,-5406
359.9083,-12.2147,-5362
359.925,-12.2147,-5304
359.9417,-12.2147,-5246
359.9583,-12.2147,-5198
359.975,-12.2147,-5164
359.9916,-12.2147,-5146
359.5083,-12.2309,-5682
359.525,-12.2309,-5690
359.5417,-12.2309,-5688
359.5583,-12.2309,-5672
359.575,-12.2309,-5646
359.5916,-12.2309,-5616
359.6083,-12.2309,-5586
359.625,-12.2309,-5550
359.6416,-12.2309,-5506
359.6583,-12.2309,-5446
359.675,-12.2309,-5364
359.6917,-12.2309,-5264
359.7083,-12.2309,-5152
359.725,-12.2309,-5042
359.7416,-12.2309,-4962
359.7583,-12.2309,-4932
359.775,-12.2309,-4956
359.7917,-12.2309,-5038
359.8083,-12.2309,-5148
359.825,-12.2309,-5270
359.8416,-12.2309,-5374
359.8583,-12.2309,-5446
359.875,-12.2309,-5476
359.8916,-12.2309,-5462
359.9083,-12.2309,-5414
359.925,-12.2309,-5352
359.9417,-12.2309,-5288
359.9583,-12.2309,-5234
359.975,-12.2309,-5196
359.9916,-12.2309,-5172
359.5083,-12.2472,-5656
359.525,-12.2472,-5676
359.5417,-12.2472,-5680
359.5583,-12.2472,-5664
359.575,-12.2472,-5632
359.5916,-12.2472,-5596
359.6083,-12.2472,-5560
359.625,-12.2472,-5524
359.6416,-12.2472,-5488
359.6583,-12.2472,-5442
359.675,-12.2472,-5378
359.6917,-12.2472,-5294
359.7083,-12.2472,-5190
359.725,-12.2472,-5086
359.7416,-12.2472,-5002
359.7583,-12.2472,-4958
359.775,-12.2472,-4976
359.7917,-12.2472,-5040
359.8083,-12.2472,-5146
359.825,-12.2472,-5268
359.8416,-12.2472,-5378
359.8583,-12.2472,-5458
359.875,-12.2472,-5496
359.8916,-12.2472,-5490
359.9083,-12.2472,-5448
359.925,-12.2472,-5386
359.9417,-12.2472,-5324
359.9583,-12.2472,-5266
359.975,-12.2472,-5224
359.9916,-12.2472,-5200
359.5083,-12.2635,-5621
359.525,-12.2635,-5650
359.5417,-12.2635,-5660
359.5583,-12.2635,-5648
359.575,-12.2635,-5614
359.5916,-12.2635,-5574
359.6083,-12.2635,-5532
359.625,-12.2635,-5498
359.6416,-12.2635,-5468
359.6583,-12.2635,-5436
359.675,-12.2635,-5388
359.6917,-12.2635,-5316
359.7083,-12.2635,-5226
359.725,-12.2635,-5128
359.7416,-12.2635,-5042
359.7583,-12.2635,-4990
359.775,-12.2635,-4990
359.7917,-12.2635,-5048
359.8083,-12.2635,-5142
359.825,-12.2635,-5256
359.8416,-12.2635,-5366
359.8583,-12.2635,-5452
359.875,-12.2635,-5498
359.8916,-12.2635,-5502
359.9083,-12.2635,-5470
359.925,-12.2635,-5412
359.9417,-12.2635,-5352
359.9583,-12.2635,-5296
359.975,-12.2635,-5254
359.9916,-12.2635,-5230
359.5083,-12.2798,-5614
359.525,-12.2798,-5634
359.5417,-12.2798,-5632
359.5583,-12.2798,-5622
359.575,-12.2798,-5588
359.5916,-12.2798,-5546
359.6083,-12.2798,-5506
359.625,-12.2798,-5474
359.6416,-12.2798,-5452
359.6583,-12.2798,-5428
359.675,-12.2798,-5394
359.6917,-12.2798,-5334
359.7083,-12.2798,-5252
359.725,-12.2798,-5162
359.7416,-12.2798,-5074
359.7583,-12.2798,-5020
359.775,-12.2798,-5012
359.7917,-12.2798,-5054
359.8083,-12.2798,-5138
359.825,-12.2798,-5244
359.8416,-12.2798,-5352
359.8583,-12.2798,-5440
359.875,-12.2798,-5494
359.8916,-12.2798,-5508
359.9083,-12.2798,-5486
359.925,-12.2798,-5436
359.9417,-12.2798,-5380
359.9583,-12.2798,-5328
359.975,-12.2798,-5288
359.9916,-12.2798,-5264
359.5083,-12.2961,-5602
359.525,-12.2961,-5612
359.5417,-12.2961,-5601
359.5583,-12.2961,-5588
359.575,-12.2961,-5558
359.5916,-12.2961,-5520
359.6083,-12.2961,-5484
359.625,-12.2961,-5456
359.6416,-12.2961,-5436
359.6583,-12.2961,-5418
359.675,-12.2961,-5392
359.6917,-12.2961,-5344
359.7083,-12.2961,-5270
359.725,-12.2961,-5184
359.7416,-12.2961,-5104
359.7583,-12.2961,-5048
359.775,-12.2961,-5034
359.7917,-12.2961,-5068
359.8083,-12.2961,-5144
359.825,-12.2961,-5244
359.8416,-12.2961,-5346
359.8583,-12.2961,-5436
359.875,-12.2961,-5494
359.8916,-12.2961,-5516
359.9083,-12.2961,-5502
359.925,-12.2961,-5462
359.9417,-12.2961,-5414
359.9583,-12.2961,-5366
359.975,-12.2961,-5328
359.9916,-12.2961,-5302
359.5083,-12.3124,-5588
359.525,-12.3124,-5600
359.5417,-12.3124,-5590
359.5583,-12.3124,-5568
359.575,-12.3124,-5530
359.5916,-12.3124,-5500
359.6083,-12.3124,-5474
359.625,-12.3124,-5448
359.6416,-12.3124,-5430
359.6583,-12.3124,-5412
359.675,-12.3124,-5388
359.6917,-12.3124,-5344
359.7083,-12.3124,-5278
359.725,-12.3124,-5202
359.7416,-12.3124,-5126
359.7583,-12.3124,-5076
359.775,-12.3124,-5064
359.7917,-12.3124,-5096
359.8083,-12.3124,-5166
359.825,-12.3124,-5258
359.8416,-12.3124,-5358
359.8583,-12.3124,-5442
359.875,-12.3124,-5504
359.8916,-12.3124,-5534
359.9083,-12.3124,-5526
359.925,-12.3124,-5496
359.9417,-12.3124,-5454
359.9583,-12.3124,-5410
359.975,-12.3124,-5372
359.9916,-12.3124,-5346
359.5083,-12.3287,-5580
359.525,-12.3287,-5590
359.5417,-12.3287,-5580
359.5583,-12.3287,-5550
359.575,-12.3287,-5511
359.5916,-12.3287,-5496
359.6083,-12.3287,-5482
359.625,-12.3287,-5454
359.6416,-12.3287,-5428
359.6583,-12.3287,-5408
359.675,-12.3287,-5382
359.6917,-12.3287,-5340
359.7083,-12.3287,-5280
359.725,-12.3287,-5210
359.7416,-12.3287,-5148
359.7583,-12.3287,-5106
359.775,-12.3287,-5104
359.7917,-12.3287,-5134
359.8083,-12.3287,-5202
359.825,-12.3287,-5286
359.8416,-12.3287,-5378
359.8583,-12.3287,-5462
359.875,-12.3287,-5524
359.8916,-12.3287,-5556
359.9083,-12.3287,-5558
359.925,-12.3287,-5534
359.9417,-12.3287,-5498
359.9583,-12.3287,-5458
359.975,-12.3287,-5420
359.9916,-12.3287,-5390
359.5083,-12.3449,-5584
359.525,-12.3449,-5588
359.5417,-12.3449,-5572
359.5583,-12.3449,-5548
359.575,-12.3449,-5518
359.5916,-12.3449,-5514
359.6083,-12.3449,-5512
359.625,-12.3449,-5472
359.6416,-12.3449,-5432
359.6583,-12.3449,-5402
359.675,-12.3449,-5374
359.6917,-12.3449,-5334
359.7083,-12.3449,-5282
359.725,-12.3449,-5224
359.7416,-12.3449,-5174
359.7583,-12.3449,-5144
359.775,-12.3449,-5146
359.7917,-12.3449,-5184
359.8083,-12.3449,-5244
359.825,-12.3449,-5324
359.8416,-12.3449,-5408
359.8583,-12.3449,-5484
359.875,-12.3449,-5546
359.8916,-12.3449,-5578
359.9083,-12.3449,-5586
359.925,-12.3449,-5572
359.9417,-12.3449,-5542
359.9583,-12.3449,-5506
359.975,-12.3449,-5470
359.9916,-12.3449,-5436
359.5083,-12.3612,-5594
359.525,-12.3612,-5588
359.5417,-12.3612,-5570
359.5583,-12.3612,-5544
359.575,-12.3612,-5526
359.5916,-12.3612,-5530
359.6083,-12.3612,-5551
359.625,-12.3612,-5480
359.6416,-12.3612,-5426
359.6583,-12.3612,-5392
359.675,-12.3612,-5362
359.6917,-12.3612,-5326
359.7083,-12.3612,-5282
359.725,-12.3612,-5236
359.7416,-12.3612,-5200
359.7583,-12.3612,-5184
359.775,-12.3612,-5196
359.7917,-12.3612,-5234
359.8083,-12.3612,-5288
359.825,-12.3612,-5358
359.8416,-12.3612,-5430
359.8583,-12.3612,-5502
359.875,-12.3612,-5562
359.8916,-12.3612,-5598
359.9083,-12.3612,-5610
359.925,-12.3612,-5600
359.9417,-12.3612,-5578
359.9583,-12.3612,-5546
359.975,-12.3612,-5514
359.9916,-12.3612,-5478
359.5083,-12.3775,-5612
359.525,-12.3775,-5596
359.5417,-12.3775,-5568
359.5583,-12.3775,-5536
359.575,-12.3775,-5510
359.5916,-12.3775,-5498
359.6083,-12.3775,-5486
359.625,-12.3775,-5436
359.6416,-12.3775,-5394
359.6583,-12.3775,-5368
359.675,-12.3775,-5346
359.6917,-12.3775,-5320
359.7083,-12.3775,-5286
359.725,-12.3775,-5254
359.7416,-12.3775,-5232
359.7583,-12.3775,-5228
359.775,-12.3775,-5246
359.7917,-12.3775,-5282
359.8083,-12.3775,-5330
359.825,-12.3775,-5384
359.8416,-12.3775,-5442
359.8583,-12.3775,-5506
359.875,-12.3775,-5564
359.8916,-12.3775,-5604
359.9083,-12.3775,-5618
359.925,-12.3775,-5610
359.9417,-12.3775,-5594
359.9583,-12.3775,-5576
359.975,-12.3775,-5552
359.9916,-12.3775,-5518
359.5083,-12.3938,-5630
359.525,-12.3938,-5600
359.5417,-12.3938,-5566
359.5583,-12.3938,-5526
359.575,-12.3938,-5486
359.5916,-12.3938,-5456
359.6083,-12.3938,-5428
359.625,-12.3938,-5386
359.6416,-12.3938,-5348
359.6583,-12.3938,-5338
359.675,-12.3938,-5332
359.6917,-12.3938,-5316
359.7083,-12.3938,-5296
359.725,-12.3938,-5280
359.7416,-12.3938,-5272
359.7583,-12.3938,-5276
359.775,-12.3938,-5294
359.7917,-12.3938,-5328
359.8083,-12.3938,-5362
359.825,-12.3938,-5398
359.8416,-12.3938,-5444
359.8583,-12.3938,-5494
359.875,-12.3938,-5556
359.8916,-12.3938,-5600
359.9083,-12.3938,-5614
359.925,-12.3938,-5598
359.9417,-12.3938,-5588
359.9583,-12.3938,-5590
359.975,-12.3938,-5582
359.9916,-12.3938,-5558
359.5083,-12.4101,-5632
359.525,-12.4101,-5598
359.5417,-12.4101,-5558
359.5583,-12.4101,-5514
359.575,-12.4101,-5466
359.5916,-12.4101,-5426
359.6083,-12.4101,-5390
359.625,-12.4101,-5350
359.6416,-12.4101,-5311
359.6583,-12.4101,-5322
359.675,-12.4101,-5328
359.6917,-12.4101,-5318
359.7083,-12.4101,-5308
359.725,-12.4101,-5306
359.7416,-12.4101,-5312
359.7583,-12.4101,-5322
359.775,-12.4101,-5338
359.7917,-12.4101,-5366
359.8083,-12.4101,-5388
359.825,-12.4101,-5404
359.8416,-12.4101,-5432
359.8583,-12.4101,-5464
359.875,-12.4101,-5538
359.8916,-12.4101,-5592
359.9083,-12.4101,-5598
359.925,-12.4101,-5556
359.9417,-12.4101,-5550
359.9583,-12.4101,-5581
359.975,-12.4101,-5595
359.9916,-12.4101,-5615
359.5083,-12.4263,-5618
359.525,-12.4263,-5580
359.5417,-12.4263,-5540
359.5583,-12.4263,-5496
359.575,-12.4263,-5446
359.5916,-12.4263,-5406
359.6083,-12.4263,-5382
359.625,-12.4263,-5362
359.6416,-12.4263,-5348
359.6583,-12.4263,-5348
359.675,-12.4263,-5348
359.6917,-12.4263,-5328
359.7083,-12.4263,-5318
359.725,-12.4263,-5336
359.7416,-12.4263,-5358
359.7583,-12.4263,-5358
359.775,-12.4263,-5374
359.7917,-12.4263,-5400
359.8083,-12.4263,-5414
359.825,-12.4263,-5400
359.8416,-12.4263,-5422
359.8583,-12.4263,-5406
359.875,-12.4263,-5514
359.8916,-12.4263,-5587
359.9083,-12.4263,-5583
359.925,-12.4263,-5497
359.9417,-12.4263,-5487
359.9583,-12.4263,-5538
359.975,-12.4263,-5566
359.9916,-12.4263,-5566
359.5083,-12.4426,-5580
359.525,-12.4426,-5540
359.5417,-12.4426,-5506
359.5583,-12.4426,-5468
359.575,-12.4426,-5424
359.5916,-12.4426,-5386
359.6083,-12.4426,-5388
359.625,-12.4426,-5396
359.6416,-12.4426,-5406
359.6583,-12.4426,-5396
359.675,-12.4426,-5387
359.6917,-12.4426,-5336
359.7083,-12.4426,-5318
359.725,-12.4426,-5362
359.7416,-12.4426,-5414
359.7583,-12.4426,-5382
359.775,-12.4426,-5395
359.7917,-12.4426,-5429
359.8083,-12.4426,-5443
359.825,-12.4426,-5381
359.8416,-12.4426,-5431
359.8583,-12.4426,-5313
359.875,-12.4426,-5491
359.8916,-12.4426,-5544
359.9083,-12.4426,-5542
359.925,-12.4426,-5502
359.9417,-12.4426,-5494
359.9583,-12.4426,-5524
359.975,-12.4426,-5544
359.9916,-12.4426,-5538
359.5083,-12.4589,-5520
359.525,-12.4589,-5472
359.5417,-12.4589,-5450
359.5583,-12.4589,-5436
359.575,-12.4589,-5394
359.5916,-12.4589,-5350
359.6083,-12.4589,-5406
359.625,-12.4589,-5438
359.6416,-12.4589,-5472
359.6583,-12.4589,-5434
359.675,-12.4589,-5439
359.6917,-12.4589,-5347
359.7083,-12.4589,-5319
359.725,-12.4589,-5397
359.7416,-12.4589,-5497
359.7583,-12.4589,-5387
359.775,-12.4589,-5408
359.7917,-12.4589,-5430
359.8083,-12.4589,-5428
359.825,-12.4589,-5390
359.8416,-12.4589,-5390
359.8583,-12.4589,-5352
359.875,-12.4589,-5438
359.8916,-12.4589,-5490
359.9083,-12.4589,-5504
359.925,-12.4589,-5498
359.9417,-12.4589,-5502
359.9583,-12.4589,-5516
359.975,-12.4589,-5528
359.9916,-12.4589,-5524
359.5083,-12.4752,-5456
359.525,-12.4752,-5370
359.5417,-12.4752,-5382
359.5583,-12.4752,-5412
359.575,-12.4752,-5390
359.5916,-12.4752,-5305
359.6083,-12.4752,-5439
359.625,-12.4752,-5465
359.6416,-12.4752,-5543
359.6583,-12.4752,-5397
359.675,-12.4752,-5357
359.6917,-12.4752,-5388
359.7083,-12.4752,-5461
359.725,-12.4752,-5480
359.7416,-12.4752,-5510
359.7583,-12.4752,-5460
359.775,-12.4752,-5450
359.7917,-12.4752,-5444
359.8083,-12.4752,-5426
359.825,-12.4752,-5396
359.8416,-12.4752,-5384
359.8583,-12.4752,-5380
359.875,-12.4752,-5424
359.8916,-12.4752,-5462
359.9083,-12.4752,-5484
359.925,-12.4752,-5494
359.9417,-12.4752,-5502
359.9583,-12.4752,-5512
359.975,-12.4752,-5518
359.9916,-12.4752,-5514
359.5083,-12.4914,-5413
359.525,-12.4914,-5255
359.5417,-12.4914,-5326
359.5583,-12.4914,-5423
359.575,-12.4914,-5471
359.5916,-12.4914,-5404
359.6083,-12.4914,-5446
359.625,-12.4914,-5470
359.6416,-12.4914,-5490
359.6583,-12.4914,-5420
359.675,-12.4914,-5390
359.6917,-12.4914,-5422
359.7083,-12.4914,-5474
359.725,-12.4914,-5500
359.7416,-12.4914,-5514
359.7583,-12.4914,-5494
359.775,-12.4914,-5476
359.7917,-12.4914,-5456
359.8083,-12.4914,-5430
359.825,-12.4914,-5408
359.8416,-12.4914,-5398
359.8583,-12.4914,-5402
359.875,-12.4914,-5432
359.8916,-12.4914,-5462
359.9083,-12.4914,-5482
359.925,-12.4914,-5496
359.9417,-12.4914,-5506
359.9583,-12.4914,-5512
359.975,-12.4914,-5512
359.9916,-12.4914,-5506
359.5083,-12.5077,-5366
359.525,-12.5077,-5274
359.5417,-12.5077,-5306
359.5583,-12.5077,-5380
359.575,-12.5077,-5426
359.5916,-12.5077,-5422
359.6083,-12.5077,-5444
359.625,-12.5077,-5460
359.6416,-12.5077,-5468
359.6583,-12.5077,-5440
359.675,-12.5077,-5430
359.6917,-12.5077,-5446
359.7083,-12.5077,-5476
359.725,-12.5077,-5496
359.7416,-12.5077,-5500
359.7583,-12.5077,-5494
359.775,-12.5077,-5478
359.7917,-12.5077,-5458
359.8083,-12.5077,-5434
359.825,-12.5077,-5420
359.8416,-12.5077,-5420
359.8583,-12.5077,-5432
359.875,-12.5077,-5458
359.8916,-12.5077,-5486
359.9083,-12.5077,-5504
359.925,-12.5077,-5514
359.9417,-12.5077,-5520
359.9583,-12.5077,-5520
359.975,-12.5077,-5518
359.9916,-12.5077,-5508
359.5083,-12.524,-5310
359.525,-12.524,-5270
359.5417,-12.524,-5284
359.5583,-12.524,-5330
359.575,-12.524,-5376
359.5916,-12.524,-5402
359.6083,-12.524,-5430
359.625,-12.524,-5456
359.6416,-12.524,-5466
359.6583,-12.524,-5464
359.675,-12.524,-5464
359.6917,-12.524,-5472
359.7083,-12.524,-5484
359.725,-12.524,-5486
359.7416,-12.524,-5481
359.7583,-12.524,-5472
359.775,-12.524,-5458
359.7917,-12.524,-5440
359.8083,-12.524,-5430
359.825,-12.524,-5430
359.8416,-12.524,-5442
359.8583,-12.524,-5468
359.875,-12.524,-5498
359.8916,-12.524,-5526
359.9083,-12.524,-5542
359.925,-12.524,-5548
359.9417,-12.524,-5546
359.9583,-12.524,-5538
359.975,-12.524,-5530
359.9916,-12.524,-5516
359.5083,-12.5402,-5264
359.525,-12.5402,-5246
359.5417,-12.5402,-5256
359.5583,-12.5402,-5292
359.575,-12.5402,-5334
359.5916,-12.5402,-5376
359.6083,-12.5402,-5420
359.625,-12.5402,-5454
359.6416,-12.5402,-5482
359.6583,-12.5402,-5492
359.675,-12.5402,-5500
359.6917,-12.5402,-5506
359.7083,-12.5402,-5502
359.725,-12.5402,-5492
359.7416,-12.5402,-5470
359.7583,-12.5402,-5448
359.775,-12.5402,-5430
359.7917,-12.5402,-5416
359.8083,-12.5402,-5414
359.825,-12.5402,-5430
359.8416,-12.5402,-5460
359.8583,-12.5402,-5500
359.875,-12.5402,-5542
359.8916,-12.5402,-5570
359.9083,-12.5402,-5584
359.925,-12.5402,-5586
359.9417,-12.5402,-5580
359.9583,-12.5402,-5566
359.975,-12.5402,-5552
359.9916,-12.5402,-5532
359.5083,-12.5565,-5236
359.525,-12.5565,-5228
359.5417,-12.5565,-5236
359.5583,-12.5565,-5266
359.575,-12.5565,-5308
359.5916,-12.5565,-5360
359.6083,-12.5565,-5416
359.625,-12.5565,-5462
359.6416,-12.5565,-5500
359.6583,-12.5565,-5528
359.675,-12.5565,-5542
359.6917,-12.5565,-5544
359.7083,-12.5565,-5530
359.725,-12.5565,-5502
359.7416,-12.5565,-5464
359.7583,-12.5565,-5428
359.775,-12.5565,-5401
359.7917,-12.5565,-5386
359.8083,-12.5565,-5394
359.825,-12.5565,-5424
359.8416,-12.5565,-5470
359.8583,-12.5565,-5528
359.875,-12.5565,-5578
359.8916,-12.5565,-5612
359.9083,-12.5565,-5626
359.925,-12.5565,-5626
359.9417,-12.5565,-5614
359.9583,-12.5565,-5596
359.975,-12.5565,-5576
359.9916,-12.5565,-5554
359.5083,-12.5728,-5226
359.525,-12.5728,-5220
359.5417,-12.5728,-5226
359.5583,-12.5728,-5254
359.575,-12.5728,-5298
359.5916,-12.5728,-5356
359.6083,-12.5728,-5420
359.625,-12.5728,-5476
359.6416,-12.5728,-5530
359.6583,-12.5728,-5566
359.675,-12.5728,-5586
359.6917,-12.5728,-5588
359.7083,-12.5728,-5564
359.725,-12.5728,-5522
359.7416,-12.5728,-5468
359.7583,-12.5728,-5414
359.775,-12.5728,-5376
359.7917,-12.5728,-5360
359.8083,-12.5728,-5372
359.825,-12.5728,-5416
359.8416,-12.5728,-5476
359.8583,-12.5728,-5546
359.875,-12.5728,-5602
359.8916,-12.5728,-5640
359.9083,-12.5728,-5658
359.925,-12.5728,-5656
359.9417,-12.5728,-5644
359.9583,-12.5728,-5624
359.975,-12.5728,-5602
359.9916,-12.5728,-5576
359.5083,-12.589,-5226
359.525,-12.589,-5222
359.5417,-12.589,-5228
359.5583,-12.589,-5254
359.575,-12.589,-5300
359.5916,-12.589,-5360
359.6083,-12.589,-5430
359.625,-12.589,-5494
359.6416,-12.589,-5556
359.6583,-12.589,-5604
359.675,-12.589,-5628
359.6917,-12.589,-5626
359.7083,-12.589,-5602
359.725,-12.589,-5548
359.7416,-12.589,-5482
359.7583,-12.589,-5418
359.775,-12.589,-5368
359.7917,-12.589,-5348
359.8083,-12.589,-5362
359.825,-12.589,-5412
359.8416,-12.589,-5480
359.8583,-12.589,-5556
359.875,-12.589,-5618
359.8916,-12.589,-5660
359.9083,-12.589,-5678
359.925,-12.589,-5678
359.9417,-12.589,-5666
359.9583,-12.589,-5646
359.975,-12.589,-5622
359.9916,-12.589,-5598
359.5083,-12.6053,-5232
359.525,-12.6053,-5228
359.5417,-12.6053,-5236
359.5583,-12.6053,-5264
359.575,-12.6053,-5310
359.5916,-12.6053,-5372
359.6083,-12.6053,-5442
359.625,-12.6053,-5514
359.6416,-12.6053,-5580
359.6583,-12.6053,-5632
359.675,-12.6053,-5660
359.6917,-12.6053,-5664
359.7083,-12.6053,-5638
359.725,-12.6053,-5584
359.7416,-12.6053,-5512
359.7583,-12.6053,-5440
359.775,-12.6053,-5386
359.7917,-12.6053,-5358
359.8083,-12.6053,-5367
359.825,-12.6053,-5418
359.8416,-12.6053,-5490
359.8583,-12.6053,-5564
359.875,-12.6053,-5624
359.8916,-12.6053,-5662
359.9083,-12.6053,-5682
359.925,-12.6053,-5686
359.9417,-12.6053,-5678
359.9583,-12.6053,-5662
359.975,-12.6053,-5644
359.9916,-12.6053,-5620
359.5083,-12.6216,-5236
359.525,-12.6216,-5234
359.5417,-12.6216,-5244
359.5583,-12.6216,-5274
359.575,-12.6216,-5322
359.5916,-12.6216,-5386
359.6083,-12.6216,-5456
359.625,-12.6216,-5532
359.6416,-12.6216,-5598
359.6583,-12.6216,-5652
359.675,-12.6216,-5686
359.6917,-12.6216,-5694
359.7083,-12.6216,-5672
359.725,-12.6216,-5624
359.7416,-12.6216,-5556
359.7583,-12.6216,-5482
359.775,-12.6216,-5426
359.7917,-12.6216,-5396
359.8083,-12.6216,-5402
359.825,-12.6216,-5444
359.8416,-12.6216,-5508
359.8583,-12.6216,-5568
359.875,-12.6216,-5620
359.8916,-12.6216,-5656
359.9083,-12.6216,-5674
359.925,-12.6216,-5686
359.9417,-12.6216,-5686
359.9583,-12.6216,-5676
359.975,-12.6216,-5660
359.9916,-12.6216,-5640
359.5083,-12.6378,-5234
359.525,-12.6378,-5234
359.5417,-12.6378,-5250
359.5583,-12.6378,-5282
359.575,-12.6378,-5334
359.5916,-12.6378,-5398
359.6083,-12.6378,-5466
359.625,-12.6378,-5540
359.6416,-12.6378,-5608
359.6583,-12.6378,-5664
359.675,-12.6378,-5704
359.6917,-12.6378,-5716
359.7083,-12.6378,-5706
359.725,-12.6378,-5668
359.7416,-12.6378,-5606
359.7583,-12.6378,-5542
359.775,-12.6378,-5484
359.7917,-12.6378,-5450
359.8083,-12.6378,-5450
359.825,-12.6378,-5476
359.8416,-12.6378,-5527
359.8583,-12.6378,-5568
359.875,-12.6378,-5606
359.8916,-12.6378,-5636
359.9083,-12.6378,-5660
359.925,-12.6378,-5680
359.9417,-12.6378,-5690
359.9583,-12.6378,-5688
359.975,-12.6378,-5678
359.9916,-12.6378,-5656
359.5083,-12.6541,-5228
359.525,-12.6541,-5230
359.5417,-12.6541,-5250
359.5583,-12.6541,-5288
359.575,-12.6541,-5338
359.5916,-12.6541,-5400
359.6083,-12.6541,-5468
359.625,-12.6541,-5540
359.6416,-12.6541,-5608
359.6583,-12.6541,-5664
359.675,-12.6541,-5708
359.6917,-12.6541,-5732
359.7083,-12.6541,-5732
359.725,-12.6541,-5710
359.7416,-12.6541,-5662
359.7583,-12.6541,-5604
359.775,-12.6541,-5550
359.7917,-12.6541,-5510
359.8083,-12.6541,-5494
359.825,-12.6541,-5500
359.8416,-12.6541,-5526
359.8583,-12.6541,-5550
359.875,-12.6541,-5578
359.8916,-12.6541,-5606
359.9083,-12.6541,-5634
359.925,-12.6541,-5666
359.9417,-12.6541,-5686
359.9583,-12.6541,-5696
359.975,-12.6541,-5688
359.9916,-12.6541,-5666
359.5083,-12.6704,-5218
359.525,-12.6704,-5224
359.5417,-12.6704,-5246
359.5583,-12.6704,-5286
359.575,-12.6704,-5338
359.5916,-12.6704,-5396
359.6083,-12.6704,-5460
359.625,-12.6704,-5530
359.6416,-12.6704,-5594
359.6583,-12.6704,-5654
359.675,-12.6704,-5706
359.6917,-12.6704,-5736
359.7083,-12.6704,-5750
359.725,-12.6704,-5738
359.7416,-12.6704,-5706
359.7583,-12.6704,-5658
359.775,-12.6704,-5608
359.7917,-12.6704,-5560
359.8083,-12.6704,-5528
359.825,-12.6704,-5514
359.8416,-12.6704,-5512
359.8583,-12.6704,-5520
359.875,-12.6704,-5541
359.8916,-12.6704,-5564
359.9083,-12.6704,-5598
359.925,-12.6704,-5640
359.9417,-12.6704,-5676
359.9583,-12.6704,-5694
359.975,-12.6704,-5694
359.9916,-12.6704,-5670
359.5083,-12.6866,-5212
359.525,-12.6866,-5218
359.5417,-12.6866,-5242
359.5583,-12.6866,-5280
359.575,-12.6866,-5330
359.5916,-12.6866,-5384
359.6083,-12.6866,-5440
359.625,-12.6866,-5506
359.6416,-12.6866,-5570
359.6583,-12.6866,-5634
359.675,-12.6866,-5690
359.6917,-12.6866,-5732
359.7083,-12.6866,-5756
359.725,-12.6866,-5758
359.7416,-12.6866,-5738
359.7583,-12.6866,-5698
359.775,-12.6866,-5646
359.7917,-12.6866,-5596
359.8083,-12.6866,-5550
359.825,-12.6866,-5512
359.8416,-12.6866,-5484
359.8583,-12.6866,-5476
359.875,-12.6866,-5482
359.8916,-12.6866,-5506
359.9083,-12.6866,-5546
359.925,-12.6866,-5600
359.9417,-12.6866,-5650
359.9583,-12.6866,-5682
359.975,-12.6866,-5688
359.9916,-12.6866,-5666
359.5083,-12.7029,-5208
359.525,-12.7029,-5214
359.5417,-12.7029,-5238
359.5583,-12.7029,-5274
359.575,-12.7029,-5320
359.5916,-12.7029,-5368
359.6083,-12.7029,-5420
359.625,-12.7029,-5480
359.6416,-12.7029,-5544
359.6583,-12.7029,-5606
359.675,-12.7029,-5666
359.6917,-12.7029,-5718
359.7083,-12.7029,-5750
359.725,-12.7029,-5764
359.7416,-12.7029,-5754
359.7583,-12.7029,-5722
359.775,-12.7029,-5674
359.7917,-12.7029,-5616
359.8083,-12.7029,-5552
359.825,-12.7029,-5494
359.8416,-12.7029,-5450
359.8583,-12.7029,-5424
359.875,-12.7029,-5418
359.8916,-12.7029,-5440
359.9083,-12.7029,-5487
359.925,-12.7029,-5546
359.9417,-12.7029,-5606
359.9583,-12.7029,-5650
359.975,-12.7029,-5666
